song_id,artist,title,lyric,anger,confidence,desire,disgust,gratitude,joy,love,lust,sadness,shame,fear,anticipation
601809.0,Nicki Minaj,Feeling Myself,"yo, b, they ready let's go   feelin' myself, i'm feelin' myself, i'm feelin' my feelin' myself, i'm feelin' myself, i'm feelin' my, feelin' my feelin' myself, i'm feelin' myself, i'm feelin' my feelin' myself, i'm feelin' myself, i'm feelin' my   i'm with some hood girls lookin' back at it and a good girl in my tax bracket (ugh) got a black card that'll let saks have it these chanel bags is a bad habit i-i do balls, dal mavericks my maybach, black matted (ugh) bitch, never left but i'm back at it and i'm feelin' myself, jack rabbit feelin' myself, back off 'cause i'm feelin' myself, jack off (ugh) he be thinking about me when he whacks off wax on? wax off na-na-national anthem, hats off then i curve that nigga, like a bad toss (ugh) lemme get a number two, with some mac sauce ""on the run tour,"" with my mask off you might also like i'm feelin' myself, i'm feelin' myself, i'm feelin' my (ugh) feelin' myself, i'm feelin' myself, i'm feelin' my, feelin' my feelin' myself, i'm feelin' myself, i'm feelin' my (ugh) feelin' myself, i'm feelin' myself, i'm feelin' my   changed the game with that digital drop know where you was when that digital popped i stopped the world male or female, it make no difference i stop the world world, stop carry on   kitty on fleek (ooh), pretty on fleek (ugh) pre-pre-pretty gang always keep them niggas on geek (ooh) ridin'-ridin' through texas (texas), feed him for his breakfast (ugh, breakfast) everytime i whip it, i be talkin' so reckless he said ""damn, nicki, it's tight,"" i-i say ""yeah, nigga, you right"" (ugh) he said ""damn, bae, you so little, but you be really takin' that pipe"" i said ""yes, daddy, i do (do), gimme brain like nyu"" (u, ugh) i said ""teach me, nigga, teach me, all this learnin' here is by you"" (uh)   i'm whippin' that work, he diggin' that work i got it, 36 of that real panky full of that bounce, baby come get you some of that bounce, baby  i'm feelin' myself, i'm feelin' myself, i'm feelin' my (ugh) feelin' myself, i'm feelin' myself, i'm feelin' my, feelin' my feelin' myself, i'm feelin' myself, i'm feelin' my (ugh) feelin' myself, i'm feelin' myself, i'm killin' my   cookin' up that base (base), lookin' like a kilo (kilo) he just wanna taste (taste), biggin' up my ego (ego, ego, ego, ego, ego, ego, ego, ego) (ridin'-ridin' through texas, ridin'-ridin' through texas, ridin'-ridin' through texas) smoke it all off, talkin' bout that high-grade (high-grade) baby, hold up, i can kill your migraine (migraine, migraine, migraine, migraine, migraine, migraine, migraine, migraine) (ridin'-ridin' through texas, ridin'-ridin' through texas, ridin'-ridin' through texas)   bitches ain't got punchlines or flow (he in love) i have both and an empire also (in love) keep gettin' gifts from santa claus at the north pole (in love) today i'm icy, but i'm prayin' for some more snow let that ho, ho, let-let-let that ho know (he in love) he in love with that coco why-why-why-why these bitches don't never be learnin'? you bitches will never get what i be earnin' (ugh) i'm still gettin' plaques, from my records that's urban ain't gotta rely on top 40 i am a rap legend, just go ask the kings of rap who is the queen and things of that nature? look at my finger, that is a glacier, hits like a laser (rrr!) drippin' on that work, trip-trippin' off that perc flip-flip-flippin' up my skirt and i be whippin' all that work takin' trips with all them ki's (ki's), car keys got b's (ugh) stingin' with the queen b and we be whippin' all of that d cause we dope girls we flawless, we the poster girls for all this (ugh) we run around with them ballers, only real niggas in my call list i'm-i'm-i'm-i'm the big kahuna, go let them whores know (ugh) just on this song alone, bitch is on her fourth flow  hahahahahahaha, rrrrr you like it, don't'chyea? snitches hahahahaha ah, young money1.3kembed",0,1,0,0,0,0,0,0,0,0,0,0
622818.0,Nicki Minaj,Truffle Butter,"you know, yeah touchin', yeah night of you know, yeah touchin', yeah night of  uh, thinkin' out loud i must have a quarter million on me right now hard to make a song 'bout somethin' other than the money two things i'm about it are talkin' blunt and stayin' blunted pretty women, are you here? are you here right now, huh? we should all disappear right now look, you're gettin' all your friends and you're gettin' in the car and you're comin' to the house, are we clear right now, huh? you see the fleet of all the new things cop cars with the loose change all white like i move things niggas see me rollin' and they mood change like a motherfucker new flow, i got a dozen of 'em i don't trust you, you a undercover i could probably make some stepsisters fuck each other woo, talkin' filets with the truffle butter fresh sheets and towels, man, she gotta love it yeah, they all get what they desire from it what? tell them niggas we ain't hidin' from it you might also like you know, yeah touchin', yeah night of you know, yeah touchin', yeah night of   yo, thinkin' out loud i must have about a milli on me right now and i ain't talkin' about that lil wayne record i'm still the highest sellin' female rapper for the record man, this the sixty-five millionth single sold i ain't gotta compete with a single soul i'm good with the ballpoint game, finger roll ask me how to do it, i don't tell a single soul pretty women, what's up? is you here right now? you a stand-up or is you in your chair right now? uh do you hear me? i can't let a wack nigga get near me i might kiss the baddest bitch if you dare me i ain't never need a man to take care of me yo, i'm in that big boy, bitches can't rent this i floss every day, but i ain't a dentist your whole style and approach i invented and i ain't takin' that back 'cause i meant it (yeah)  you know, yeah touchin', yeah night of you know, yeah touchin', yeah night of   uh, thinkin' out loud i could be broke and keep a million dollar smile lol to the bank, check in my account bank teller flirtin' after checkin' my account pretty ladies, are you here? truffle butter on your pussy cuddle buddies on the low you ain't gotta tell your friend that i eat it in the mornin' 'cause she gon' say ""i know"" can i hit it in the bathroom? put your hands on the toilet i'll put one leg on the tub, girl this my new dance move, i just don't know what to call it but, bitch, you dancin' with the stars i ain't nothin' like your last dude what's his name? not important i brought some cocaine if you snortin' she became a vacuum, put it on my dick like carpet suck the white off, white chocolate i'm so heartless, thoughtless, lawless, and flawless smallest, regardless, largest in charge and born in new orleans, get killed for jordans skateboard, i'm gnarly, drake, tunechi, and barbie, you know  you know, yeah touchin', yeah night of you know, yeah touchin', yeah night of",0,1,0,0,0,1,0,0,0,0,0,0
483960.0,Nicki Minaj,Anaconda,"my anaconda don't my anaconda don't my anaconda don't want none unless you got buns, hun   boy toy named troy used to live in detroit bi-bi-big dope dealer money, he was gettin' some coins wa-wa-was in shootouts with the law but he live in a palace bo-bought me, alexander mcqueen, he was keepin' me stylish now that's real, real, real gun in my purse, bitch, i came dressed to kill who-who-who-who wanna go first?, i had 'em pushin' daffodils i-i-i'm high as hell, i only took a half a pill i'm on some dumb shit   by-by-by-by-by-by the way, what he say? (hey, hey) he can tell i ain't missing no meals (hey) come through and fuck him in my automobile (hey) let him eat it with his grills, he keep tellin' me to chill he keep tellin' me it's real, that he love my sex appeal (hey) he-he-he say he don't like 'em boney, he want something he can grab (hey) so i pulled up in the jag, and i hit him with the jab like (hey) dun-d-d-dun-dun-d-d-dun-dun (hey, hey) you might also like my anaconda don't my anaconda don't my anaconda don't want none unless you got buns, hun   oh my gosh, look at her butt oh my gosh, look at her butt oh-oh-oh, oh my gosh, look at her butt look at her butt, look at, look at, look at look at her butt   thi-thi-thi-thi-this dude named michael used to ride motorcycles di-di-dick bigger than a tower, i ain't talkin' 'bout eiffel's re-re-re-real country-ass nigga let me play with his rifle pussy put his ass to sleep, now he callin' me nyquil now that bang, bang, bang i let him hit it 'cause he slang cocaine he toss my salad like his name romaine and when we done i make him buy me balmain i'm on some dumb shit   by-by-by-by-by-by the way, what he say? (hey, hey) he can tell i ain't missing no meals (hey) come through and fuck him in my automobile (hey) let him eat it with his grills, he keep tellin' me to chill he keep tellin' me it's real, that he love my sex appeal (hey) he-he-he say he don't like 'em boney, he want something he can grab (hey) so i pulled up in the jag, mayweather with the jab like (hey) dun-d-d-dun-dun-d-d-dun-dun (hey, hey)  my anaconda don't my anaconda don't my anaconda don't want none unless you got buns, hun   oh my gosh, look at her butt oh my gosh, look at her butt oh-oh-oh, oh my gosh, look at her butt look at her butt, look at, look at, look at look at her butt   little in the middle but she got much back little in the middle but she got much back little in the middle but she got much back oh my god, look at her butt   my anaconda don't my anaconda don't my anaconda don't want none unless you got buns, hun d-d-d-don't my anaconda d-d-don't d-d-don't want none unless you got buns, hun  oh my gosh, look at her butt little in the middle but she got much back oh my gosh, look at her butt little in the middle but she got much back oh-oh-oh, oh my gosh, look at her butt little in the middle but she got much back oh my god, look at her butt look at, look at, look at, look at her butt   yeah, he love this fat ass, hahahahahahahaha yeah, this one is for my bitches with a fat ass in the fucking club i said, where my fat ass big bitches in the club? fuck those skinny bitches, fuck those skinny bitches in the club i wanna see all the big fat-ass bitches in the motherfuckin' club fuck you if you skinny, bitches, what? kyuh hahahaha, ahh, rrr kyuh, i got a big fat ass kyuh, come on hey, hey, hey",0,0,0,0,0,0,0,1,0,0,0,0
3642086.0,Nicki Minaj,Chun-Li,"ayo, look like i'm goin' for a swim dunked on 'em, now i'm swingin' off the rim bitch ain't comin' off the bench while i'm comin' off the court fully drenched here go some haterade, get ya thirst quenched styled on 'em in this burberry trench these birds copy every word, every inch but gang gang got the hammer and the wrench (brrr) i pull up in that quarter milli off the lot oh, now she tryna be friends like i forgot show off my diamonds like i'm signed by the roc (by the rock) ain't pushin' out his babies 'til he buy the rock   ayo, i been on, bitch, you been corn bentley tints on, fendi prints on i mean i been storm, x-men been formed he keep on dialin' nicki like the prince song i-i-i been on, bitch, you been corn bentley tints on, fendi prints on ayo, i been north, lara been croft plates say chun-li, drop the benz off   oh, i get it, huh, they paintin' me out to be the bad guy well it's the last time you gonna see a bad guy do the rap game like me you might also like i went and copped the chopsticks, put it in my bun just to pop shit i'm always in the top shit, box seats, bitch, fuck the gossip how many of them coulda did it with finesse? now everybody like, ""she really is the best"" you play checkers, couldn't beat me playin' chess now i'm about to turn around and beat my chest bitch, it's king kong, yes, it's king kong bitch, it's king kong, this is king kong chinese ink on, siamese links on call me 2 chainz, name go ding dong bitch, it's king kong, yes, i'm king kong this is king kong? yes, miss king kong in my kingdom wit' my timbs on how many championships? what? six rings on   they need rappers like me they need rappers like me so they can get on their fucking keyboards and make me the bad guy, chun-li   ayo, i been on, bitch, you been corn bentley tints on, fendi prints on i mean i been storm, x-men been formed he keep on dialin' nicki like the prince song i-i-i been on, bitch, you been corn bentley tints on, fendi prints on ayo, i been north, lara been croft plates say chun-li, drop the benz off  i come alive, i, i'm always sky high designer thigh highs, it's my lifestyle i come alive, i, i'm always sky high designer thigh highs, it's my lifestyle i need a mai tai, so fuckin' sci-fi give me the password to the fuckin' wifi",1,1,0,0,0,0,0,0,0,0,0,0
68515.0,Nicki Minaj,Beez In The Trap,"yo man man uh   bitches ain't shit and they ain't sayin' nothing a hundred motherfuckers can't tell me nothing i beez in the trap, bee-beez in the trap i beez in the trap, bee-beez in the trap bitches ain't shit and they ain't sayin' nothing a hundred motherfuckers can't tell me nothing i beez in the trap, bee-beez in the trap i beez in the trap, bee-beez in the trap   uh, man, i been did that, man, i been popped off and if she ain't tryin' to give it up, she get dropped off let me bust that u-ie, bitch, bust that open might spend a couple thou' just to bust that open rip it off, no joking, like your name hulk hogan niggas move weight in the south, but live in hoboken bitch, i spit that crack, like i'm in that trap so if you need a hit, then i'm with that bat (bow!) you might also like bitches ain't shit and they ain't sayin' nothing a hundred motherfuckers can't tell me nothing i beez in the trap, bee-beez in the trap i beez in the trap, bee-beez in the trap bitches ain't shit and they ain't sayin' nothing a hundred motherfuckers can't tell me nothing (tru!) i beez in the trap, bee-beez in the trap (yeah) i beez in the trap, bee-beez in the trap (2 chainz!)   okay, now, nicki, nicki, nicki, put it in your kidney got a new ls 450, ain't no keys in this doohickey if i weren't rapping, i'd be trapping if i weren't trapping, i'd be pimping if i weren't pimping, i'd be getting it, period i don't smoke no bobby, but my denim be from ricky (ricky) got your girl on molly, and we smokin' loud and drinkin' (drinkin') got my top back so you can see what i been thinkin' (thinkin') i—if you know me then you know i've been thinking franklin (franklin) money (money), thousands (thousands) true religion trousers (tell 'em!) got a private home, started from them public houses (damn) hair weave killer (killer), causing her arousal (tru) audi a8, told them ""outtie 5000,"" uh!  bitches ain't shit and they ain't sayin' nothing a hundred motherfuckers can't tell me nothing i beez in the trap, bee-beez in the trap i beez in the trap, bee-beez in the trap bitches ain't shit and they ain't sayin' nothing a hundred motherfuckers can't tell me nothing i beez in the trap, bee-beez in the trap i beez in the trap, bee-beez in the trap   damn, damn, what they say about me? i don't know man, fuck is on your biscuit if i get hit, swinging on a big bitch i don't know man, i'm shittin' on your whole life damn, damn, what they say about me? i don't know man, fuck is on your biscuit if i get hit, swinging on a big bitch i don't know man, i'm shittin' on your whole life   bitches ain't shit and they ain't sayin' nothing a hundred motherfuckers can't tell me nothing i beez in the trap, bee-beez in the trap i beez in the trap, bee-beez in the trap  man, i'm out in texas, man, i'm out in a-town then i'm up in chi-town or miami shuttin' it down it's that new orleans, it's la or the bay it's new york, philly, and the whole dmv i'm a detroit player, man, it's north-south cack ohio, pittsburgh, got st. louis on deck it's delaware, connecticut, it's new jersey got hella bricks it's queens, brooklyn, and yeah, they wildin' bronx, harlem, and staten island   bitches ain't shit and they ain't sayin' nothing a hundred motherfuckers can't tell me nothing i beez in the trap, bee-beez in the trap i beez in the trap, bee-beez in the trap   damn, damn, what they say about me? i don't know man, fuck is on your biscuit if i get hit, swinging on a big bitch i don't know man, i'm shittin' on your whole life damn, damn, what they say about me? i don't know man, fuck is on your biscuit if i get hit, swinging on a big bitch i don't know man, i'm shittin' on your whole life",0,1,0,0,0,0,0,0,0,0,0,0
2110.0,Nicki Minaj,Super Bass,"yeah, yeah, yeah, hey   this one is for the boys with the boomin' system top down, ac with the cooler system when he come up in the club, he be blazin' up got stacks on deck like he savin' up and he ill, he real, he might gotta deal he pop bottles and he got the right kind of build he cold, he dope, he might sell coke he always in the air, but he never fly coach he a mothafuckin trip, trip, sailor of the ship, ship when he make it drip, drip, kiss him on the lip, lip that's the kinda dude i was lookin' for and yes, you'll get slapped if you're lookin', ho   i said, excuse me, you're a hell of a guy i mean, my, my, my, my, you're like pelican fly i mean, you're so shy and i'm loving your tie you're like slicker than the guy with the thing on his eye, oh yes, i did, yes, i did somebody please tell em who the f i is i am nicki minaj, i mack them dudes up back coupes up and chuck the deuce up you might also like boy, you got my heartbeat runnin' away beatin' like a drum and it's comin' your way can't you hear that boom, badoom, boom, boom, badoom, boom, bass? he got that super bass boom, badoom, boom, boom, badoom, boom, bass yeah, that's that super bass boom, boom, boom, badoom (bass, bass) boom, boom, boom (bass, yeah) boom, boom, boom, badoom (bass, bass) boom, boom, boom (bass) boom, badoom, boom, boom, badoom, boom, bass he got that super bass boom, badoom, boom, boom, badoom, boom, bass yeah, that's that super bass (yo, yo)   this one is for the boys in the polos entrepreneur niggas and the moguls he could ball with the crew, he could solo but i think i like him better when he dolo and i think i like him better with the fitted cap on he ain't even gotta try to put the mack on he just gotta give me that look, when he give me that look then the panties comin' off, off, uh  excuse me, you're a hell of a guy you know, i really got a thing for american guys i mean, sigh, sickenin' eyes i can tell that you're in touch with your feminine side, uh yes, i did, yes, i did somebody please tell 'em who the f i is i am nicki minaj, i mack them dudes up back coupes up and chuck the deuce up   boy, you got my heartbeat runnin' away beatin' like a drum and it's comin' your way can't you hear that boom, badoom, boom, boom, badoom, boom, bass? he got that super bass boom, badoom, boom, boom, badoom, boom, bass yeah, that's that super bass boom, boom, boom, badoom (bass, bass) boom, boom, boom (bass, yeah) boom, boom, boom, badoom (bass, bass) boom, boom, boom (bass) boom, badoom, boom, boom, badoom, boom, bass he got that super bass boom, badoom, boom, boom, badoom, boom, bass yeah, that's that super bass (yo, yo)  see, i need you in my life for me to stay know, know, know, know, know, i know you'll stay no, no, no, no, no, don't go away, hey boy, you got my heartbeat runnin' away don't you hear that heartbeat comin' your way? oh, it be like boom, badoom, boom, boom, badoom, boom, bass can't you hear that boom, badoom, boom, boom, badoom, boom, bass?   boy, you got my heartbeat runnin' away beatin' like a drum and it's comin' your way can't you hear that boom, badoom, boom, boom, badoom, boom, bass? he got that super bass boom, badoom, boom, boom, badoom, boom, bass yeah, that's that super bass boom, boom, boom, badoom (bass, bass) boom, boom, boom (bass, yeah) boom, boom, boom, badoom (bass, bass) boom, boom, boom (bass) boom, badoom, boom, boom, badoom, boom, bass he got that super bass boom, badoom, boom, boom, badoom, boom, bass yeah, that's that super bass (yo, yo)",0,0,1,0,0,1,0,0,0,0,0,0
361245.0,Nicki Minaj,Lookin Ass,"all i, all i know is there should be no reason (look at y'all niggas) all i know is there should be no reason (niggas) all i, all i know is there should be, all i know all i, all i know is there should be no reason (look at y'all niggas) all i know, you know, and you know (niggas) look at why, there's no reason   look at y'all smokin' ass niggas after every pull, niggas start chokin' ass niggas (you know why) nigga-nigga (all, all i know is there's no reason) look at y'all bitch ass niggas stop lyin' on your dick ass niggas (you know why) nigga-nigga (all, all i know is there's no) look at y'all lookin' ass niggas stop lookin' at my ass ass niggas (reason) look at y'all lyin' ass niggas talkin' 'bout, ""it's paid off,"" but it's financed, lyin' ass nigga bunch of non-mogul ass niggas frontin' like they got a plan, boost mobile ass nigga, nigga, nigga look at y'all, can't get a job so you plottin' how to rob ass niggas i ain't gotta check for y'all but if i'ma check for y'all, i'ma need a check from y'all niggas i don't want sex, give a fuck about your ex i don't even want a text from y'all niggas i'm rapin' you niggas look at this pic, look at what the fuck i gave to you niggas ain't feelin' these niggas niggas want my time, call me clinton, i'm billin' these niggas you might also like all i, all i know is there should be no reason all i know is there should be no reason all i, all i know is there should be, all i know all i, all i know is there should be no reason all i know, you know, and you know look at why, there's no reason   look at y'all sharin' one bottle in the club one bottle full of bub' ass niggas look at y'all non havin' game ass niggas y'all niggas share a chain ass niggas same cup in the hand ass nigga in the club with a credit card scam ass nigga no dick in the pants ass nigga i'll be damned if i fuck a non-man ass nigga i will, i will, i will never fuck a non-man ass nigga i would never lie even if that nigga flew me and my bitches all the way out to dubai pussy, you dry, pussy ass nigga, you lie pussy ass nigga, you high bitch i'm me, hundred on the wrist, i ski art on the wall, basqui', fuck who see look at you fake dope dealers know real niggas that be movin' weight in them villas talkin' 'bout ki's, say, ""it's ki's in the van"" but he really move grams, and he split it with his mans  all i, all i know is there should be no reason all i know is there should be no reason all i, all i know is there should be, all i know all i, all i know is there should be no reason all i know, you know, and you know look at why, there's no reason1.2kembed",1,0,0,0,0,0,0,0,0,0,0,0
433309.0,Nicki Minaj,Pills N Potions,"pills and potions we're overdosin' i'm angry, but i still love you pills and potions we're overdosin' can't stand it, but i still love you   i still love, i still love, i still love, i still love i still lo-o-ove i still love, i still love, i still love, i still love i still love i still love, i still love, i still love, i still love i still lo-o-ove i still love, i still love, i still love, i still love i still love   ayo, they could never make me hate you even though what you was doin' wasn't tasteful even though you out here lookin' so ungrateful i'ma keep it movin', be classy and graceful i told 'em it's no friends in the game, you ain't learn that yet all the bridges you came over, don't burn that yet niggas want respect, but niggas ain't earn that yet self-righteous and entitled but they swearin' on the bible that they love you when, really, they no different from all your rivals but i still don't wish death on 'em, i just reflect on 'em you might also like pills and potions we're overdosin' i'm angry, but i still love you pills and potions we're overdosin' can't stand it, but i still love you   i still love, i still love, i still love, i still love i still lo-o-ove i still love, i still love, i still love, i still love i still love i still love, i still love, i still love, i still love i still lo-o-ove i still love, i still love, i still love, i still love i still love   yo, people'll love you and support you when it's beneficial i'ma forgive, i won't forget, but i'ma dead the issue soon as you outta niggas lives is when they start to miss you they see you doin' good, now it's kinda hard to diss you niggas be sick when they remember all the bad they wished you niggas be mad when they can't come and live lavish wit' you bu-bu-but i sped off in the benzy i see the envy when i'm causin' a frenzy (kyuh) so i pop pills for 'em (rrrah) cop cribs in the hills on 'em  pills and potions we're overdosin' i'm angry, but i still love you pills and potions we're overdosin' can't stand it, but i still love you   i still love, i still love, i still love, i still love i still lo-o-ove i still love, i still love, i still love, i still love i still love i still love, i still love, i still love, i still love i still lo-o-ove i still love, i still love, i still love, i still love i still love   i get high off your memory i get high off your memory i get high off your memory in due time we'll be fine in due time  i still love, i still love, i still love, i still love i still lo-o-ove i still love, i still love, i still love, i still love i still love i still love, i still love, i still love, i still love i still lo-o-ove i still love, i still love, i still love, i still love i still love",0,0,0,0,0,0,1,0,1,0,0,0
761.0,Ice Cube,No Vaseline,"damn forgot to do somethin', let me see, uh oh, yeah— it ain't over, motherfuckers the motherfuckin' saga continues y'all motherfuckers ready for n.w.a? well, get the fuck up a bitch is a bitch, so if you're poor— it was once said by a man who couldn't quit, dope— ice cube writes the rhymes that i say but now, since he stepped the fuck off here's what they think about you that punk ice cube— here's what they think about you cube was suckin' so much new york dick here's what they think about you real niggas? them niggas dre and yella used to wear lipstick and lace here's what they think about you why y'all let his punk ass in the group here's what they think about you when they was in london, they wasn't no good without fuckin' ice cube here's what they think about you when i bought the tape, all i know is i wanted my motherfuckin' money back here's what they think about you i smell— here's what they think about you n.w.a. ain't shit without ice cube here's what they think about you here's what they think about you cube was suckin' so much new york dick here's what they think about you real niggas? them niggas dre and yella used to wear lipstick and lace here's what they think about you that punk ice cube— here's what they think about you why y'all let his punk ass in the group here's what they think about you i smell— when i bought the tape, all i know is i wanted my motherfuckin' money back here's what they think about you n.w.a. ain't shit without ice cube fuck all y'all you might also like goddamn, i'm glad y'all set it off used to be hard, now you're just wet and soft first you was down with the ak and now i see you on a video with michel'le looking like straight bozos i saw it coming, that's why i went solo and kept on stompin' while y'all motherfuckers moved straight outta compton living with the whites one big house and not another nigga in sight i started off with too much cargo dropped four niggas, now i'm making all the dough white man just ruling the niggas with attitudes? who you foolin'? y'all niggas just phony i put that on my mama and my dead homies yella boy's on your team, so you're losing ayy, yo, dre, stick to producing calling me arnold, but you been a dick eazy-e saw your ass and went in it quick you got jealous when i got my own company but i'm a man and ain't nobody humping me trying to sound like amerikkka's most you could yell all day, but you don't come close 'cause you know i'm the one that flow you done run a hundred miles, but you still got one to go with the l-e-n-c-h m-o-b and y'all disgrace the c-p-t 'cause you're getting fucked out your green by a white boy, with no vaseline  now you're getting done without vaseline now you're getting done without vaseline now you're getting done without vaseline damn, it feels good to see people, on it  the bigger the cap, the bigger the peeling who gives a fuck about a punk-ass villain? you're getting fucked real quick and eazy dick is smelling like mc ren's shit tried to tell you a year ago but willie d told me to let a ho be a ho, so i couldn't stop you from getting ganked now let's play big bank take little bank tried to diss ice cube, it wasn't worth it 'cause the broomstick fit your ass so perfect cut my hair? nah, cut them balls 'cause i heard you like giving up the drawers gang-banged by your manager, fella getting money out your ass like a motherfucking ready teller giving up the dollar bills now they got the villain with a purse and high-heels so don't believe what ren say 'cause he's going out like kunta kinte but i got a whip for you, toby used to be my homie, now you act like you don't know me it's a case of divide and conquer 'cause you let a jew break up my crew house nigga gotta run and hide yelling compton, but you moved to riverside so don't front, mc ren 'cause i remember when you drove a b210 broke as a motherfucking joke let you on the scene to back up the first team it ain't my fault, one nigga got smart and they ripping your asshole apart by taking your green oh, yeah, the villain does get fucked with no vaseline  now you're getting done— get— getting done now you're getting done— get— getting done now you're getting done without va— va— va— va— vaseline   i never have dinner with the president i never have dinner with the president i never have dinner with the president and when i see your ass again, i'll be hesitant now i think you a snitch throw a house nigga in a ditch half pint bitch, fucking your homeboys, you little maggot eazy-e turned faggot with your manager, fella fucking mc ren, dr. dre, and yella but if they were smart as me eazy-e would be hanging from a tree with no vaseline just a match and a little bit of gasoline light 'em up, burn 'em up, flame on 'til that jheri curl is gone on a permanent vacation off the massa plantation heard you both got the same bank account dumb nigga, what you thinking 'bout? get rid of that devil real simple put a bullet in his temple 'cause you can't be the nigga 4 life crew with a white jew telling you what to do pulling wools with your scams now i gotta play the silence of the lambs with a midget who's a punk too tryin' to fuck me, but i'd rather fuck you eric wright punk, always into something, gettin' fucked at night by mister shitpacker bend over for the goddamn cracker no vaseline   motherfuckin' nosejob havin'-ass motherfuckin' jheri curl light, ambi wearing motherfuckin' bitch",1,1,0,1,0,0,0,0,0,0,0,0
237.0,Ice Cube,It Was a Good Day,"break 'em shit yeah yeah yeah uh   just wakin' up in the mornin', gotta thank god i don't know, but today seems kinda odd no barkin' from the dog, no smog and mama cooked the breakfast with no hog i got my grub on, but didn't pig out finally got a call from a girl i wanna dig out hooked it up for later as i hit the door thinkin', ""will i live another twenty-four?"" i gotta go 'cause i got me a drop-top and if i hit the switch, i can make the ass drop had to stop at a red light lookin' in my mirror, not a jacker in sight and everything is alright i got a beep from kim, and she can fuck all night called up the homies and i'm askin' y'all ""which park are y'all playin' basketball?"" get me on the court and i'm trouble last week, fucked around and got a triple-double freakin' niggas every way like mj i can't believe today was a good day (shit) you might also like drove to the pad and hit the showers didn't even get no static from the cowards 'cause just yesterday them fools tried to blast me saw the police and they rolled right past me no flexin', didn't even look in a nigga's direction as i ran the intersection went to short dog's house, they was watchin' yo! mtv raps what's the haps on the craps? shake 'em up, shake 'em up, shake 'em up, shake 'em roll 'em in a circle of niggas and watch me break 'em with the seven, seven-eleven, seven-eleven, seven, even back door little joe i picked up the cash flow then we played bones, and i'm yellin', ""domino"" plus nobody i know got killed in south central l.a today was a good day (shit)   left my nigga's house paid (word) picked up a girl been tryna fuck since the 12th grade it's ironic, i had the brew, she had the chronic the lakers beat the supersonics i felt on the big fat fanny pulled out the jammy and killed the punani and my dick runs deep, so deep so deep, put her ass to sleep woke her up around one she didn't hesitate to call ice cube the top gun drove her to the pad and i'm coastin' took another sip of the potion, hit the three-wheel motion i was glad everything had worked out dropped her ass off and then chirped out today was like one of those fly dreams didn't even see a berry flashin' those high beams no helicopter lookin' for a murder two in the mornin', got the fatburger even saw the lights of the goodyear blimp and it read, ""ice cube's a pimp"" (yeah) drunk as hell, but no throwin' up halfway home and my pager still blowin' up today i didn't even have to use my ak i gotta say, it was a good day (shit)  hey, wait, wait a minute pooh, stop this shit what the fuck am i thinkin' about?",0,0,0,0,1,1,0,0,0,0,0,0
